Timestamp,Day,Hour,Realm,Players,Vote_Progress
2026-02-19 18:08:56,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,92
2026-02-19 18:09:36,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,96
2026-02-19 18:11:07,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-19 18:12:30,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-19 18:12:38,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-19 18:16:16,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,55
2026-02-19 18:16:22,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,64
2026-02-19 18:16:25,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,0
2026-02-19 18:32:12,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,76
2026-02-19 18:41:45,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,87
2026-02-19 18:45:18,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,89
2026-02-19 18:48:33,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-02-19 18:49:04,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-19 18:50:14,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,94
2026-02-19 18:51:17,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-19 18:51:57,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-19 18:52:39,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-19 19:06:57,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,66
2026-02-19 19:09:59,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-02-19 19:21:16,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,91
2026-02-19 19:25:21,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-19 22:31:16,Thursday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,71
2026-02-19 22:31:42,Thursday,22,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,64
2026-02-19 23:05:35,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,79
2026-02-19 23:05:43,Thursday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,81
2026-02-19 23:07:34,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,81
2026-02-19 23:15:13,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,85
2026-02-19 23:16:29,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-19 23:19:05,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-19 23:23:56,Thursday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-02-20 09:36:58,Friday,9,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,17
2026-02-20 09:37:06,Friday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,35
2026-02-20 09:37:20,Friday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,41
2026-02-20 11:26:23,Friday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-20 11:28:05,Friday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-20 11:30:34,Friday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-20 13:33:18,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,51
2026-02-20 13:33:22,Friday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,55
2026-02-20 14:00:42,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,78
2026-02-20 14:05:36,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,69
2026-02-20 14:12:57,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,77
2026-02-20 14:16:18,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-02-20 14:18:05,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,93
2026-02-20 14:25:02,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-02-20 14:26:01,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-20 14:27:25,Friday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-20 14:34:04,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-20 14:36:19,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-20 14:40:10,Friday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,60
2026-02-20 14:40:20,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-20 14:40:22,Friday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,0
2026-02-20 15:37:12,Friday,15,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,69
2026-02-20 16:27:41,Friday,16,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,83
2026-02-20 19:06:08,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,70
2026-02-20 19:06:14,Friday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,66
2026-02-20 19:12:41,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,78
2026-02-20 19:16:34,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,83
2026-02-20 19:41:37,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-02-20 19:45:06,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,89
2026-02-20 19:47:25,Friday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,88
2026-02-20 19:47:47,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,90
2026-02-20 19:47:52,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,91
2026-02-20 19:47:59,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,92
2026-02-20 19:50:45,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-20 19:51:22,Friday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-20 19:55:38,Friday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-20 19:59:04,Friday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,78
2026-02-20 20:02:47,Friday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,82
2026-02-20 20:16:47,Friday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,93
2026-02-20 20:19:42,Friday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-02-20 20:20:09,Friday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-02-20 20:22:25,Friday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-20 22:51:49,Friday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,38
2026-02-20 22:51:59,Friday,22,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,50
2026-02-20 22:52:14,Friday,22,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,25
2026-02-20 23:31:40,Friday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,65
2026-02-21 00:16:31,Saturday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-21 00:34:43,Saturday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-21 00:34:51,Saturday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-21 01:01:12,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,74
2026-02-21 01:01:17,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,75
2026-02-21 01:15:00,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,90
2026-02-21 01:17:17,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-02-21 01:19:59,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-21 01:20:00,Saturday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-21 01:24:11,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,75
2026-02-21 01:26:11,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-02-21 01:29:02,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,88
2026-02-21 01:43:42,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,93
2026-02-21 01:49:16,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-21 01:49:19,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,96
2026-02-21 01:50:39,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-21 01:51:51,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-21 01:55:38,Saturday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,8
2026-02-21 01:56:31,Saturday,1,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,41
2026-02-21 03:08:20,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,81
2026-02-21 03:17:11,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,86
2026-02-21 03:23:47,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-21 03:26:56,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-21 03:41:38,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,0
2026-02-21 03:41:49,Saturday,3,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,2
2026-02-21 04:39:40,Saturday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-21 09:34:18,Saturday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-21 09:34:25,Saturday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-21 09:35:22,Saturday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-21 10:36:53,Saturday,10,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,26
2026-02-21 10:37:00,Saturday,10,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,63
2026-02-21 10:50:52,Saturday,10,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,83
2026-02-21 11:16:35,Saturday,11,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,71
2026-02-21 11:23:12,Saturday,11,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,89
2026-02-21 11:24:55,Saturday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,52
2026-02-21 11:34:49,Saturday,11,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-02-21 11:36:31,Saturday,11,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-21 12:12:28,Saturday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,83
2026-02-21 12:22:16,Saturday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-21 12:23:14,Saturday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-21 12:23:58,Saturday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-21 12:26:48,Saturday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,0
2026-02-21 13:11:48,Saturday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,91
2026-02-21 13:11:51,Saturday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,94
2026-02-21 13:13:15,Saturday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-21 15:35:05,Saturday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,60
2026-02-21 16:12:33,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,89
2026-02-21 16:15:31,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-02-21 16:24:20,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-21 16:25:46,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-21 16:27:32,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-21 16:28:06,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-21 17:42:42,Saturday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-21 21:30:47,Saturday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,89
2026-02-21 21:31:35,Saturday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-02-21 21:36:27,Saturday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-22 01:35:27,Sunday,1,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,67
2026-02-22 01:50:00,Sunday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,81
2026-02-22 01:50:24,Sunday,1,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,85
2026-02-22 03:18:22,Sunday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,13
2026-02-22 03:18:30,Sunday,3,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,43
2026-02-22 03:18:37,Sunday,3,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,7
2026-02-22 03:57:12,Sunday,3,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,19
2026-02-22 03:57:17,Sunday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,32
2026-02-22 03:57:24,Sunday,3,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,54
2026-02-22 04:16:43,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,59
2026-02-22 04:49:16,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-02-22 04:49:36,Sunday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,24
2026-02-22 04:51:12,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,89
2026-02-22 04:52:43,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,94
2026-02-22 04:54:15,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-22 04:59:45,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,47
2026-02-22 05:13:18,Sunday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,44
2026-02-22 06:52:17,Sunday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,82
2026-02-22 06:52:30,Sunday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,81
2026-02-22 07:09:59,Sunday,7,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-02-22 07:16:56,Sunday,7,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,91
2026-02-22 07:19:13,Sunday,7,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-22 07:20:14,Sunday,7,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-22 07:31:12,Sunday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-22 07:34:03,Sunday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-22 08:13:53,Sunday,8,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,9
2026-02-22 08:34:27,Sunday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,88
2026-02-22 08:37:13,Sunday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,90
2026-02-22 08:39:21,Sunday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-22 08:40:10,Sunday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-22 08:40:21,Sunday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-22 13:08:41,Sunday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,93
2026-02-22 13:09:56,Sunday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-22 13:11:44,Sunday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-22 13:51:05,Sunday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,56
2026-02-22 13:51:27,Sunday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,20
2026-02-22 13:51:31,Sunday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,59
2026-02-22 14:26:42,Sunday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,66
2026-02-22 14:40:50,Sunday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,76
2026-02-22 14:48:25,Sunday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,74
2026-02-22 14:48:40,Sunday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,31
2026-02-22 14:51:15,Sunday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,81
2026-02-22 15:13:15,Sunday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,93
2026-02-22 15:14:25,Sunday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-22 15:14:53,Sunday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-22 16:39:23,Sunday,16,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,20
2026-02-22 17:00:34,Sunday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,25
2026-02-22 17:55:52,Sunday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,79
2026-02-22 17:55:59,Sunday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,70
2026-02-22 18:06:34,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,87
2026-02-22 18:07:59,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-22 18:09:29,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,93
2026-02-22 18:09:45,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-22 18:10:44,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-22 18:27:59,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,44
2026-02-22 18:36:18,Sunday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,94
2026-02-22 18:39:24,Sunday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-22 19:58:45,Sunday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-22 20:05:44,Sunday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,83
2026-02-22 20:51:03,Sunday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-22 22:17:26,Sunday,22,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,10
2026-02-22 22:21:25,Sunday,22,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,58
2026-02-22 23:16:28,Sunday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,73
2026-02-23 00:08:41,Monday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-23 01:22:14,Monday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-23 01:22:16,Monday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-23 01:26:05,Monday,1,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,0
2026-02-23 01:26:16,Monday,1,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,23
2026-02-23 03:56:54,Monday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-23 05:58:52,Monday,5,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-24 17:03:35,Tuesday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,39
2026-02-24 17:03:47,Tuesday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,45
2026-02-24 17:04:09,Tuesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,32
2026-02-24 18:27:13,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,82
2026-02-24 18:32:44,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-02-24 18:36:26,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-24 18:41:26,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-24 18:42:06,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-24 20:32:50,Tuesday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-02-25 02:29:12,Wednesday,2,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,9
2026-02-25 02:29:17,Wednesday,2,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,8
2026-02-25 02:29:49,Wednesday,2,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,32
2026-02-25 03:55:21,Wednesday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,29
2026-02-25 03:55:26,Wednesday,3,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,18
2026-02-25 04:12:43,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,61
2026-02-25 04:13:11,Wednesday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,18
2026-02-25 04:17:15,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,66
2026-02-25 04:21:23,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,73
2026-02-25 04:21:30,Wednesday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,28
2026-02-25 04:22:06,Wednesday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,34
2026-02-25 04:31:20,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,91
2026-02-25 04:32:57,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-25 04:38:53,Wednesday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-25 05:03:57,Wednesday,5,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,59
2026-02-25 05:07:38,Wednesday,5,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,36
2026-02-25 06:06:54,Wednesday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-25 06:27:56,Wednesday,6,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,76
2026-02-25 07:54:09,Wednesday,7,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-25 07:55:09,Wednesday,7,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-25 09:25:31,Wednesday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,50
2026-02-25 09:26:50,Wednesday,9,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,14
2026-02-25 09:30:36,Wednesday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,23
2026-02-25 10:04:39,Wednesday,10,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,30
2026-02-25 10:53:01,Wednesday,10,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,29
2026-02-25 10:53:06,Wednesday,10,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,59
2026-02-25 11:00:02,Wednesday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,62
2026-02-25 11:11:52,Wednesday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,67
2026-02-25 11:21:31,Wednesday,11,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,65
2026-02-25 12:11:51,Wednesday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,79
2026-02-25 12:12:59,Wednesday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,81
2026-02-25 12:19:41,Wednesday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,74
2026-02-25 12:26:57,Wednesday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-25 12:27:39,Wednesday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-25 12:30:54,Wednesday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,2
2026-02-25 12:31:16,Wednesday,12,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,34
2026-02-25 12:41:13,Wednesday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,82
2026-02-25 12:43:16,Wednesday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,89
2026-02-25 12:51:44,Wednesday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,94
2026-02-25 13:02:25,Wednesday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-25 13:06:00,Wednesday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,0
2026-02-25 13:59:40,Wednesday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,38
2026-02-25 13:59:43,Wednesday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,30
2026-02-25 14:04:01,Wednesday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,21
2026-02-25 14:04:05,Wednesday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,22
2026-02-25 14:36:33,Wednesday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,29
2026-02-25 14:36:39,Wednesday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,58
2026-02-25 14:36:42,Wednesday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,44
2026-02-25 15:33:45,Wednesday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,43
2026-02-25 15:36:51,Wednesday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,68
2026-02-25 16:51:34,Wednesday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,84
2026-02-25 17:04:07,Wednesday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,63
2026-02-25 17:06:10,Wednesday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,67
2026-02-25 17:17:32,Wednesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-25 17:19:57,Wednesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-25 17:22:05,Wednesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-25 17:26:28,Wednesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,2
2026-02-25 17:26:53,Wednesday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,72
2026-02-25 17:30:43,Wednesday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,67
2026-02-25 17:44:56,Wednesday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,68
